 3.52500000e-06 -3.16753371e-07  3.52500000e-06  1.01650441e+00  3.52500000e-06  9.74108517e-01  3.52500000e-06  6.27188616e-01  3.52500000e-06  5.97269701e-01  3.52500000e-06  2.77750000e-01  3.52500000e-06  6.98760228e-01 
 3.57500000e-06 -3.16479311e-07  3.57500000e-06  1.02209533e+00  3.57500000e-06  9.80322094e-01  3.57500000e-06  6.39268848e-01  3.57500000e-06  6.09799897e-01  3.57500000e-06  2.83250000e-01  3.57500000e-06  6.98759186e-01 
 3.62500000e-06 -3.10363869e-07  3.62500000e-06  1.02753980e+00  3.62500000e-06  9.84772500e-01  3.62500000e-06  6.51143084e-01  3.62500000e-06  6.20847959e-01  3.62500000e-06  2.88750000e-01  3.62500000e-06  6.98756542e-01 
 3.67500000e-06 -3.20512836e-07  3.67500000e-06  1.03299231e+00  3.67500000e-06  9.90575263e-01  3.67500000e-06  6.63221811e-01  3.67500000e-06  6.33557763e-01  3.67500000e-06  2.94250000e-01  3.67500000e-06  6.98755623e-01 
 3.72500000e-06 -3.07459388e-07  3.72500000e-06  1.03861088e+00  3.72500000e-06  9.96934209e-01  3.72500000e-06  6.75287014e-01  3.72500000e-06  6.46061318e-01  3.72500000e-06  2.99750000e-01  3.72500000e-06  6.98753294e-01 
 3.77500000e-06 -3.12787867e-07  3.77500000e-06  1.04401737e+00  3.77500000e-06  1.00085116e+00  3.77500000e-06  6.87117441e-01  3.77500000e-06  6.56683520e-01  3.77500000e-06  3.05250000e-01  3.77500000e-06  6.98752043e-01 
 3.82500000e-06 -3.14411738e-07  3.82500000e-06  1.04947379e+00  3.82500000e-06  1.00718420e+00  3.82500000e-06  6.99254969e-01  3.82500000e-06  6.69969416e-01  3.82500000e-06  3.10750000e-01  3.82500000e-06  6.98749981e-01 
 3.87500000e-06 -3.06936279e-07  3.87500000e-06  1.05515062e+00  3.87500000e-06  1.01357153e+00  3.87500000e-06  7.11306152e-01  3.87500000e-06  6.82255902e-01  3.87500000e-06  3.16250000e-01  3.87500000e-06  6.98748866e-01 
 3.92500000e-06 -3.06401446e-07  3.92500000e-06  1.06046300e+00  3.92500000e-06  1.01669677e+00  3.92500000e-06  7.23063118e-01  3.92500000e-06  6.92335798e-01  3.92500000e-06  3.21750000e-01  3.92500000e-06  6.98746858e-01 
 3.97500000e-06 -3.18645983e-07  3.97500000e-06  1.06597393e+00  3.97500000e-06  1.02405418e+00  3.97500000e-06  7.35332896e-01  3.97500000e-06  7.06640076e-01  3.97500000e-06  3.27250000e-01  3.97500000e-06  6.98745833e-01 
 4.02500000e-06 -2.94356611e-07  4.02500000e-06  1.07170606e+00  4.02500000e-06  1.03023899e+00  4.02500000e-06  7.47297882e-01  4.02500000e-06  7.18336748e-01  4.02500000e-06  3.32750000e-01  4.02500000e-06  6.98743905e-01 
 4.07500000e-06 -3.12508629e-07  4.07500000e-06  1.07686447e+00  4.07500000e-06  1.03204100e+00  4.07500000e-06  7.58987311e-01  4.07500000e-06  7.27633065e-01  4.07500000e-06  3.38250000e-01  4.07500000e-06  6.98742949e-01 
 4.12500000e-06 -3.14202176e-07  4.12500000e-06  1.08248777e+00  4.12500000e-06  1.04143744e+00  4.12500000e-06  7.71489779e-01  4.12500000e-06  7.43859257e-01  4.12500000e-06  3.43750000e-01  4.12500000e-06  6.98741100e-01 
 4.17500000e-06 -2.87480158e-07  4.17500000e-06  1.08831185e+00  4.17500000e-06  1.04691511e+00  4.17500000e-06  7.83270402e-01  4.17500000e-06  7.54186456e-01  4.17500000e-06  3.49250000e-01  4.17500000e-06  6.98740202e-01 
 4.22500000e-06 -3.15523976e-07  4.22500000e-06  1.09313910e+00  4.22500000e-06  1.04620186e+00  4.22500000e-06  7.94874590e-01  4.22500000e-06  7.62158306e-01  4.22500000e-06  3.54750000e-01  4.22500000e-06  6.98738435e-01 
 4.27500000e-06 -3.24364901e-07  4.27500000e-06  1.09903493e+00  4.27500000e-06  1.05975867e+00  4.27500000e-06  8.07890268e-01  4.27500000e-06  7.82233916e-01  4.27500000e-06  3.60250000e-01  4.27500000e-06  6.98737582e-01 
 4.32500000e-06 -2.62503449e-07  4.32500000e-06  1.10501805e+00  4.32500000e-06  1.06377721e+00  4.32500000e-06  8.19238341e-01  4.32500000e-06  7.89750013e-01  4.32500000e-06  3.65750000e-01  4.32500000e-06  6.98735899e-01 
 4.37500000e-06 -3.69792438e-07  4.37500000e-06  1.10878911e+00  4.37500000e-06  1.05343200e+00  4.37500000e-06  8.30951612e-01  4.37500000e-06  7.92290963e-01  4.37500000e-06  3.71250000e-01  4.37500000e-06  6.98735079e-01 
 4.42500000e-06 -7.46264595e-07  4.42500000e-06  1.11011452e+00  4.42500000e-06  1.02259528e+00  4.42500000e-06  8.49093931e-01  4.42500000e-06  7.90209550e-01  4.42500000e-06  3.76750000e-01  4.42500000e-06  6.98733482e-01 
 4.47500000e-06 -1.28678726e-06  4.47500000e-06  1.11124316e+00  4.47500000e-06  1.00071899e+00  4.47500000e-06  8.75421105e-01  4.47500000e-06  8.05186627e-01  4.47500000e-06  3.82250000e-01  4.47500000e-06  6.98732688e-01 
 4.52500000e-06 -1.85767113e-06  4.52500000e-06  1.11130961e+00  4.52500000e-06  9.62856433e-01  4.52500000e-06  9.05718625e-01  4.52500000e-06  8.07716113e-01  4.52500000e-06  3.87750000e-01  4.52500000e-06  6.98731174e-01 
 4.57500000e-06 -2.40758303e-06  4.57500000e-06  1.11125837e+00  4.57500000e-06  9.45183872e-01  4.57500000e-06  9.38532343e-01  4.57500000e-06  8.30186703e-01  4.57500000e-06  3.93250000e-01  4.57500000e-06  6.98730401e-01 
 4.62500000e-06 -2.90633778e-06  4.62500000e-06  1.10747110e+00  4.62500000e-06  8.98655858e-01  4.62500000e-06  9.70402455e-01  4.62500000e-06  8.26091422e-01  4.62500000e-06  3.98750000e-01  4.62500000e-06  6.98728967e-01 
 4.67500000e-06 -3.28577618e-06  4.67500000e-06  1.10448586e+00  4.67500000e-06  8.90968441e-01  4.67500000e-06  1.00454573e+00  4.67500000e-06  8.58723300e-01  4.67500000e-06  4.04250000e-01  4.67500000e-06  6.98728211e-01 
 4.72500000e-06 -3.51737973e-06  4.72500000e-06  1.09862074e+00  4.72500000e-06  8.27802778e-01  4.72500000e-06  1.03502531e+00  4.72500000e-06  8.39895175e-01  4.72500000e-06  4.09750000e-01  4.72500000e-06  6.98726855e-01 
 4.77500000e-06 -3.68185402e-06  4.77500000e-06  1.09319553e+00  4.77500000e-06  8.40293214e-01  4.77500000e-06  1.06435309e+00  4.77500000e-06  8.92329097e-01  4.77500000e-06  4.15250000e-01  4.77500000e-06  6.98726112e-01 
 4.82500000e-06 -3.68300163e-06  4.82500000e-06  1.08875573e+00  4.82500000e-06  7.40878434e-01  4.82500000e-06  1.09131096e+00  4.82500000e-06  8.41375006e-01  4.82500000e-06  4.20750000e-01  4.82500000e-06  6.98724830e-01 
 4.86938104e-06 -3.76934466e-06  4.86938104e-06  1.08540634e+00  4.86938104e-06  8.03516950e-01  4.86938104e-06  1.11272757e+00  4.86938104e-06  9.37966806e-01  4.86938104e-06  4.25631914e-01  4.86938104e-06  6.98724208e-01 
